id,title,halId,authIdHalFullName,docType,producedDate,fileMain,files,citationRef,label_bibtex,proceedings,popularLevel,invitedCommunication,peerReviewing,researchData,audience,doiId,softCodeRepository,arxivId,anrProjectTitle,europeanProjectTitle,publicationDate,teams,authors,keywords,keywords_lastig
596,Improvement of photogrammetric accuracy by modeling and correcting the thermal effect on camera calibration,hal-04395664,"[{""fullName"":""M. Daakir"",""idHal"":""""},{""fullName"":""Y. Zhou"",""idHal"":""""},{""fullName"":""M. Pierrot Deseilligny"",""idHal"":""""},{""fullName"":""C. Thom"",""idHal"":""""},{""fullName"":""O. Martin"",""idHal"":""""},{""fullName"":""Ewelina Rupnik"",""idHal"":""""}]",ART,2019,,,"<i>ISPRS Journal of Photogrammetry and Remote Sensing</i>, 2019, 148, pp.142-155. <a target=""_blank"" href=""https://dx.doi.org/10.1016/j.isprsjprs.2018.12.012"">&#x27E8;10.1016/j.isprsjprs.2018.12.012&#x27E9;</a>",QGFydGljbGV7ZGFha2lyOmhhbC0wNDM5NTY2NCwKICBUSVRMRSA9IHt7SW1wcm92ZW1lbnQgb2YgcGhvdG9ncmFtbWV0cmljIGFjY3VyYWN5IGJ5IG1vZGVsaW5nIGFuZCBjb3JyZWN0aW5nIHRoZSB0aGVybWFsIGVmZmVjdCBvbiBjYW1lcmEgY2FsaWJyYXRpb259fSwKICBBVVRIT1IgPSB7RGFha2lyLCBNLiBhbmQgWmhvdSwgWS4gYW5kIFBpZXJyb3QgRGVzZWlsbGlnbnksIE0uIGFuZCBUaG9tLCBDLiBhbmQgTWFydGluLCBPLiBhbmQgUnVwbmlrLCBFd2VsaW5hfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDQzOTU2NjR9LAogIEpPVVJOQUwgPSB7e0lTUFJTIEpvdXJuYWwgb2YgUGhvdG9ncmFtbWV0cnkgYW5kIFJlbW90ZSBTZW5zaW5nfX0sCiAgUFVCTElTSEVSID0ge3tFbHNldmllcn19LAogIFZPTFVNRSA9IHsxNDh9LAogIFBBR0VTID0gezE0Mi0xNTV9LAogIFlFQVIgPSB7MjAxOX0sCiAgTU9OVEggPSBGZWIsCiAgRE9JID0gezEwLjEwMTYvai5pc3Byc2pwcnMuMjAxOC4xMi4wMTJ9LAogIEhBTF9JRCA9IHtoYWwtMDQzOTU2NjR9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,,0,,1,,2,10.1016/j.isprsjprs.2018.12.012,,,,,2019-02,ACTE,"38,143,105,127,89,116",,
597,Retrieving relevant land cover and land use data to study urban climate change.,hal-04206332,"[{""fullName"":""Bénédicte Bucher"",""idHal"":""""},{""fullName"":""Marie-Dominique van Damme"",""idHal"":""marie-dominique-vandamme""},{""fullName"":""Stéphane Garcia"",""idHal"":""""}]",COMM,2019,,,"<i>ILUS 2019: 3rd International Land Use Symposium, December 4–6, 2019, Paris, France</i>, Leibniz Institute of Ecological Urban and Regional Development, Dec 2019, Paris, France",QGlucHJvY2VlZGluZ3N7YnVjaGVyOmhhbC0wNDIwNjMzMiwKICBUSVRMRSA9IHt7UmV0cmlldmluZyByZWxldmFudCBsYW5kIGNvdmVyIGFuZCBsYW5kIHVzZSBkYXRhIHRvIHN0dWR5IHVyYmFuIGNsaW1hdGUgY2hhbmdlLn19LAogIEFVVEhPUiA9IHtCdWNoZXIsIEJ7XCdlfW57XCdlfWRpY3RlIGFuZCB2YW4gRGFtbWUsIE1hcmllLURvbWluaXF1ZSBhbmQgR2FyY2lhLCBTdHtcJ2V9cGhhbmV9LAogIFVSTCA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wNDIwNjMzMn0sCiAgQk9PS1RJVExFID0ge3tJTFVTIDIwMTk6IDNyZCBJbnRlcm5hdGlvbmFsIExhbmQgVXNlIFN5bXBvc2l1bSwgRGVjZW1iZXIgNC0tNiwgMjAxOSwgUGFyaXMsIEZyYW5jZX19LAogIEFERFJFU1MgPSB7UGFyaXMsIEZyYW5jZX0sCiAgT1JHQU5JWkFUSU9OID0ge3tMZWlibml6IEluc3RpdHV0ZSBvZiBFY29sb2dpY2FsIFVyYmFuIGFuZCBSZWdpb25hbCBEZXZlbG9wbWVudH19LAogIFlFQVIgPSB7MjAxOX0sCiAgTU9OVEggPSBEZWMsCiAgS0VZV09SRFMgPSB7TWV0YWRhdGEgZml0bmVzcyBmb3IgdXNlIHVyYmFuIGxhbmQgbW9kZWxzIHF1YWxpdHkgcmVwcm9kdWNpYmlsaXR5IDsgTWV0YWRhdGEgOyBmaXRuZXNzIGZvciB1c2UgOyB1cmJhbiBsYW5kIG1vZGVscyA7IHF1YWxpdHkgOyByZXByb2R1Y2liaWxpdHl9LAogIEhBTF9JRCA9IHtoYWwtMDQyMDYzMzJ9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,0,0,0,1,,2,,,,,,2019,MEIG,"22,133","Metadata fitness for use urban land models quality reproducibility,Metadata,Fitness for use,Urban land models,Quality,Reproducibility","metadata fitness for use urban land models quality reproducibility,semantics,fitness for use,urban land models,quality,reproducibility"
598,Création d’une base de connaissances sur les redécoupages administratifs durant la Révolution française: l’exemple des paroisses constitutionnelles,hal-02388075,"[{""fullName"":""Antoine Keller"",""idHal"":""""},{""fullName"":""Nathalie Abadie"",""idHal"":""nathalie-abadie""},{""fullName"":""Bertrand Duménieu"",""idHal"":""bertrand-dumenieu""},{""fullName"":""Stéphane Baciocchi"",""idHal"":""stephane-baciocchi""},{""fullName"":""Eric Kergosien"",""idHal"":""eric-kergosien""}]",COMM,2019,,,"<i>Séminaire Atlas historique de l'Auvergne</i>, Centre d'Histoire “Espaces & Cultures”, Université de Clermont Auvergne, Jan 2019, Clermont-Ferrand, France",QGlucHJvY2VlZGluZ3N7a2VsbGVyOmhhbC0wMjM4ODA3NSwKICBUSVRMRSA9IHt7Q3J7XCdlfWF0aW9uIGQndW5lIGJhc2UgZGUgY29ubmFpc3NhbmNlcyAgc3VyIGxlcyByZWR7XCdlfWNvdXBhZ2VzIGFkbWluaXN0cmF0aWZzICBkdXJhbnQgbGEgUntcJ2V9dm9sdXRpb24gZnJhbntcYyBjfWFpc2U6IGwnZXhlbXBsZSBkZXMgcGFyb2lzc2VzIGNvbnN0aXR1dGlvbm5lbGxlc319LAogIEFVVEhPUiA9IHtLZWxsZXIsIEFudG9pbmUgYW5kIEFiYWRpZSwgTmF0aGFsaWUgYW5kIER1bWVuaWV1LCBCZXJ0cmFuZCBhbmQgQmFjaW9jY2hpLCBTdHtcJ2V9cGhhbmUgYW5kIEtlcmdvc2llbiwgRXJpY30sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTAyMzg4MDc1fSwKICBCT09LVElUTEUgPSB7e1N7XCdlfW1pbmFpcmUgQXRsYXMgaGlzdG9yaXF1ZSBkZSBsJ0F1dmVyZ25lfX0sCiAgQUREUkVTUyA9IHtDbGVybW9udC1GZXJyYW5kLCBGcmFuY2V9LAogIE9SR0FOSVpBVElPTiA9IHt7Q2VudHJlIGQnSGlzdG9pcmUgYGBFc3BhY2VzIFwmIEN1bHR1cmVzJycsIFVuaXZlcnNpdHtcJ2V9IGRlIENsZXJtb250IEF1dmVyZ25lfX0sCiAgWUVBUiA9IHsyMDE5fSwKICBNT05USCA9IEphbiwKICBLRVlXT1JEUyA9IHtEaWdpdGFsIGh1bWFuaXRpZXMgOyBIdW1hbml0e1wnZX1zIG51bXtcJ2V9cmlxdWVzfSwKICBIQUxfSUQgPSB7aGFsLTAyMzg4MDc1fSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,0,0,1,0,,3,,,,,,2019-01-24,STRUDEL,"1,45","Digital humanities,Humanités numériques",digital humanities
599,Geospatial Information Visualization and Extended Reality Displays,hal-02472783,"[{""fullName"":""Arzu Cöltekin"",""idHal"":""""},{""fullName"":""Amy L. Griffin"",""idHal"":""""},{""fullName"":""Aidan Slingsby"",""idHal"":""""},{""fullName"":""Anthony Robinson"",""idHal"":""""},{""fullName"":""Sidonie Christophe"",""idHal"":""sidonie-christophe""},{""fullName"":""Victoria Rautenbach"",""idHal"":""""},{""fullName"":""Min Chen"",""idHal"":""""},{""fullName"":""Christopher Pettit"",""idHal"":""""},{""fullName"":""Alexander Klippel"",""idHal"":""""}]",COUV,2019,https://hal.science/hal-02472783/document,https://hal.science/hal-02472783/file/Cltekinetal2020ManDigEarth.pdf,"<i>Manual of Digital Earth</i>, <a target=""_blank"" href=""https://link.springer.com/chapter/10.1007/978-981-32-9915-3_7"">Springer; Springer Singapore</a>, pp.229-277, 2019, <a target=""_blank"" href=""https://dx.doi.org/10.1007/978-981-32-9915-3_5"">&#x27E8;10.1007/978-981-32-9915-3_5&#x27E9;</a>",QGluY29sbGVjdGlvbntjb2x0ZWtpbjpoYWwtMDI0NzI3ODMsCiAgVElUTEUgPSB7e0dlb3NwYXRpYWwgSW5mb3JtYXRpb24gVmlzdWFsaXphdGlvbiBhbmQgRXh0ZW5kZWQgUmVhbGl0eSBEaXNwbGF5c319LAogIEFVVEhPUiA9IHtDe1wib31sdGVraW4sIEFyenUgYW5kIEdyaWZmaW4sIEFteSBMLiBhbmQgU2xpbmdzYnksIEFpZGFuIGFuZCBSb2JpbnNvbiwgQW50aG9ueSBhbmQgQ2hyaXN0b3BoZSwgU2lkb25pZSBhbmQgUmF1dGVuYmFjaCwgVmljdG9yaWEgYW5kIENoZW4sIE1pbiBhbmQgUGV0dGl0LCBDaHJpc3RvcGhlciBhbmQgS2xpcHBlbCwgQWxleGFuZGVyfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDI0NzI3ODN9LAogIEJPT0tUSVRMRSA9IHt7TWFudWFsIG9mIERpZ2l0YWwgRWFydGh9fSwKICBQVUJMSVNIRVIgPSB7e1NwcmluZ2VyfX0sCiAgUEFHRVMgPSB7MjI5LTI3N30sCiAgWUVBUiA9IHsyMDE5fSwKICBNT05USCA9IE5vdiwKICBET0kgPSB7MTAuMTAwNy85NzgtOTgxLTMyLTk5MTUtM1xfNX0sCiAgS0VZV09SRFMgPSB7Q29nbml0aW9uIDsgUGVyY2VwdGlvbiA7IFZpc3VhbCBhbmFseXRpY3MgOyBNYXBzIFRlbXBvcmFsIHZpc3VhbGl6YXRpb24gOyBJbW1lcnNpdmUgdGVjaG5vbG9naWVzIDsgVmlydHVhbCByZWFsaXR5IDsgQXVnbWVudGVkIHJlYWxpdHkgOyBNaXhlZCByZWFsaXR5IDsgRXh0ZW5kZWQgcmVhbGl0eSA7IFVzZXItY2VudHJpYyBkZXNpZ24gOyBWaXN1YWxpemF0aW9uIEdlb3Zpc3VhbGl6YXRpb259LAogIFBERiA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wMjQ3Mjc4M3YyL2ZpbGUvQ2x0ZWtpbmV0YWwyMDIwTWFuRGlnRWFydGgucGRmfSwKICBIQUxfSUQgPSB7aGFsLTAyNDcyNzgzfSwKICBIQUxfVkVSU0lPTiA9IHt2Mn0sCn0K,,0,,,,2,10.1007/978-981-32-9915-3_5,,,,,2019-11-20,GEOVIS,30,"Cognition,Perception,Visual analytics,Maps Temporal visualization,Immersive technologies,Virtual reality,Augmented reality,Mixed reality,Extended reality,User-centric design,Visualization Geovisualization","cognition,perception,visual analytics,maps temporal visualization,immersive technologies,virtual reality,augmented reality,mixed reality,extended reality,user-centric design,visualisation"
600,Towards Improving Knowledge Capitalization System for Sport Events Legacy,hal-02535723,"[{""fullName"":""Malika Grim-Yefsah"",""idHal"":""malika-grim""},{""fullName"":""Bénédicte Bucher"",""idHal"":""benedicte-bucher""}]",COMM,2019,,,"<i>KMIS 2019, 11th International Conference on Knowledge Management and Information Systems</i>, Sep 2019, Vienne, Austria. pp.264-270, <a target=""_blank"" href=""https://dx.doi.org/10.5220/0008348102640270"">&#x27E8;10.5220/0008348102640270&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7Z3JpbXllZnNhaDpoYWwtMDI1MzU3MjMsCiAgVElUTEUgPSB7e1Rvd2FyZHMgSW1wcm92aW5nIEtub3dsZWRnZSBDYXBpdGFsaXphdGlvbiBTeXN0ZW0gZm9yIFNwb3J0IEV2ZW50cyBMZWdhY3l9fSwKICBBVVRIT1IgPSB7R3JpbS1ZZWZzYWgsIE1hbGlrYSBhbmQgQnVjaGVyLCBCe1wnZX1ue1wnZX1kaWN0ZX0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTAyNTM1NzIzfSwKICBCT09LVElUTEUgPSB7e0tNSVMgMjAxOSwgMTF0aCBJbnRlcm5hdGlvbmFsIENvbmZlcmVuY2Ugb24gS25vd2xlZGdlIE1hbmFnZW1lbnQgYW5kIEluZm9ybWF0aW9uIFN5c3RlbXN9fSwKICBBRERSRVNTID0ge1ZpZW5uZSwgQXVzdHJpYX0sCiAgUFVCTElTSEVSID0ge3tTQ0lURVBSRVNTIC0gU2NpZW5jZSBhbmQgVGVjaG5vbG9neSBQdWJsaWNhdGlvbnN9fSwKICBQQUdFUyA9IHsyNjQtMjcwfSwKICBZRUFSID0gezIwMTl9LAogIE1PTlRIID0gU2VwLAogIERPSSA9IHsxMC41MjIwLzAwMDgzNDgxMDI2NDAyNzB9LAogIEhBTF9JRCA9IHtoYWwtMDI1MzU3MjN9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,0,0,0,1,,2,10.5220/0008348102640270,,,,,2019,MEIG,"59,22",,
601,Towards Improving Knowledge Capitalization System for Sport Events Legacy,hal-04012442,"[{""fullName"":""Malika Grim-Yefsah"",""idHal"":""malika-grim-yefsah""},{""fullName"":""Bénédicte Bucher"",""idHal"":""benedicte-bucher""}]",COMM,2019,,,"<i>11th International Conference on Knowledge Management and Information Systems</i>, Sep 2019, Vienna, France. pp.264-270, <a target=""_blank"" href=""https://dx.doi.org/10.5220/0008348102640270"">&#x27E8;10.5220/0008348102640270&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7Z3JpbXllZnNhaDpoYWwtMDQwMTI0NDIsCiAgVElUTEUgPSB7e1Rvd2FyZHMgSW1wcm92aW5nIEtub3dsZWRnZSBDYXBpdGFsaXphdGlvbiBTeXN0ZW0gZm9yIFNwb3J0IEV2ZW50cyBMZWdhY3l9fSwKICBBVVRIT1IgPSB7R3JpbS1ZZWZzYWgsIE1hbGlrYSBhbmQgQnVjaGVyLCBCe1wnZX1ue1wnZX1kaWN0ZX0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTA0MDEyNDQyfSwKICBCT09LVElUTEUgPSB7ezExdGggSW50ZXJuYXRpb25hbCBDb25mZXJlbmNlIG9uIEtub3dsZWRnZSBNYW5hZ2VtZW50IGFuZCBJbmZvcm1hdGlvbiBTeXN0ZW1zfX0sCiAgQUREUkVTUyA9IHtWaWVubmEsIEZyYW5jZX0sCiAgUFVCTElTSEVSID0ge3tTQ0lURVBSRVNTIC0gU2NpZW5jZSBhbmQgVGVjaG5vbG9neSBQdWJsaWNhdGlvbnN9fSwKICBQQUdFUyA9IHsyNjQtMjcwfSwKICBZRUFSID0gezIwMTl9LAogIE1PTlRIID0gU2VwLAogIERPSSA9IHsxMC41MjIwLzAwMDgzNDgxMDI2NDAyNzB9LAogIEtFWVdPUkRTID0ge0tub3dsZWRnZSBNYW5hZ2VtZW50IDsgS25vd2xlZGdlIENhcGl0YWxpemF0aW9uIDsgS25vd2xlZGdlIE1hbmFnZW1lbnQgU3lzdGVtIDsgU3BvcnQgRXZlbnRzIDsgTGVnYWN5IDsgVU1MfSwKICBIQUxfSUQgPSB7aGFsLTA0MDEyNDQyfSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,0,0,0,1,,2,10.5220/0008348102640270,,,,,2019-09-17,MEIG,"59,22","Knowledge Management,Knowledge Capitalization,Knowledge Management System,Sport Events,Legacy,UML","knowledge management,knowledge capitalization,knowledge management system,sport events,legacy,uml"
602,Comparaison entre les notions radiométriques utilisées en optique et en radar,hal-02879882,"[{""fullName"":""Jean-Paul Rudant"",""idHal"":""""},{""fullName"":""Pierre-Louis Frison"",""idHal"":""""}]",ART,2019,https://hal.science/hal-02879882/document,https://hal.science/hal-02879882/file/2019_radiometrie_sfpt.pdf,"<i>Revue Française de Photogrammétrie et de Télédétection</i>, 2019",QGFydGljbGV7cnVkYW50OmhhbC0wMjg3OTg4MiwKICBUSVRMRSA9IHt7Q29tcGFyYWlzb24gZW50cmUgbGVzIG5vdGlvbnMgcmFkaW9te1wnZX10cmlxdWVzIHV0aWxpc3tcJ2V9ZXMgZW4gb3B0aXF1ZSBldCBlbiByYWRhcn19LAogIEFVVEhPUiA9IHtSdWRhbnQsIEplYW4tUGF1bCBhbmQgRnJpc29uLCBQaWVycmUtTG91aXN9LAogIFVSTCA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wMjg3OTg4Mn0sCiAgSk9VUk5BTCA9IHt7UmV2dWUgRnJhbntcYyBjfWFpc2UgZGUgUGhvdG9ncmFtbXtcJ2V9dHJpZSBldCBkZSBUe1wnZX1se1wnZX1ke1wnZX10ZWN0aW9ufX0sCiAgUFVCTElTSEVSID0ge3tTb2Npe1wnZX10e1wnZX0gRnJhbntcYyBjfWFpc2UgZGUgUGhvdG9ncmFtbXtcJ2V9dHJpZSBldCBkZSBUe1wnZX1se1wnZX1ke1wnZX10ZWN0aW9ufX0sCiAgWUVBUiA9IHsyMDE5fSwKICBNT05USCA9IEphbiwKICBQREYgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDI4Nzk4ODJ2MS9maWxlLzIwMTlfcmFkaW9tZXRyaWVfc2ZwdC5wZGZ9LAogIEhBTF9JRCA9IHtoYWwtMDI4Nzk4ODJ9LAogIEhBTF9WRVJTSU9OID0ge3YxfSwKfQo=,,0,,1,,2,,,,,,2019-01-15,ACTE,"115,48",,
603,"Télédétection radar: de l'image d'intensité initiale au choix du mode de calibrations des coefficients de diffusion: b°, s°, g°",hal-02879880,"[{""fullName"":""Jean-Paul Rudant"",""idHal"":""""},{""fullName"":""Pierre-Louis Frison"",""idHal"":""""}]",ART,2019,,,"<i>Revue Française de Photogrammétrie et de Télédétection</i>, 2019",QGFydGljbGV7cnVkYW50OmhhbC0wMjg3OTg4MCwKICBUSVRMRSA9IHt7VHtcJ2V9bHtcJ2V9ZHtcJ2V9dGVjdGlvbiByYWRhcjogZGUgbCdpbWFnZSBkJ2ludGVuc2l0e1wnZX0gaW5pdGlhbGUgYXUgY2hvaXggZHUgbW9kZSBkZSBjYWxpYnJhdGlvbnMgZGVzIGNvZWZmaWNpZW50cyBkZSBkaWZmdXNpb246IGJ7XHRleHRkZWdyZWV9LCBze1x0ZXh0ZGVncmVlfSwgZ3tcdGV4dGRlZ3JlZX19fSwKICBBVVRIT1IgPSB7UnVkYW50LCBKZWFuLVBhdWwgYW5kIEZyaXNvbiwgUGllcnJlLUxvdWlzfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDI4Nzk4ODB9LAogIEpPVVJOQUwgPSB7e1JldnVlIEZyYW57XGMgY31haXNlIGRlIFBob3RvZ3JhbW17XCdlfXRyaWUgZXQgZGUgVHtcJ2V9bHtcJ2V9ZHtcJ2V9dGVjdGlvbn19LAogIFBVQkxJU0hFUiA9IHt7U29jaXtcJ2V9dHtcJ2V9IEZyYW57XGMgY31haXNlIGRlIFBob3RvZ3JhbW17XCdlfXRyaWUgZXQgZGUgVHtcJ2V9bHtcJ2V9ZHtcJ2V9dGVjdGlvbn19LAogIFlFQVIgPSB7MjAxOX0sCiAgTU9OVEggPSBKYW4sCiAgSEFMX0lEID0ge2hhbC0wMjg3OTg4MH0sCiAgSEFMX1ZFUlNJT04gPSB7djF9LAp9Cg==,,0,,1,,2,,,,,,2019-01-15,ACTE,"115,48",,
604,LU-Net: An Efficient Network for 3D LiDAR Point Cloud Semantic Segmentation Based on End-to-End-Learned 3D Features and U-Net,hal-02269915,"[{""fullName"":""Pierre Biasutti"",""idHal"":""pierre-biasutti""},{""fullName"":""Vincent Lepetit"",""idHal"":""vincent-lepetit""},{""fullName"":""Mathieu Brédif"",""idHal"":""mathieu-bredif""},{""fullName"":""Jf Aujol"",""idHal"":""jaujol""},{""fullName"":""Aurélie Bugeau"",""idHal"":""bugeau""}]",COMM,2019,https://hal.science/hal-02269915/document,https://hal.science/hal-02269915/file/LUNet.pdf,"<i>IEEE International Conference on Computer Vision Workshops (ICCV)</i>, Oct 2019, Séoul, South Korea. <a target=""_blank"" href=""https://dx.doi.org/10.1109/ICCVW.2019.00123"">&#x27E8;10.1109/ICCVW.2019.00123&#x27E9;</a>",QGlucHJvY2VlZGluZ3N7Ymlhc3V0dGk6aGFsLTAyMjY5OTE1LAogIFRJVExFID0ge3tMVS1OZXQ6IEFuIEVmZmljaWVudCBOZXR3b3JrIGZvciAzRCBMaURBUiBQb2ludCBDbG91ZCBTZW1hbnRpYyBTZWdtZW50YXRpb24gQmFzZWQgb24gRW5kLXRvLUVuZC1MZWFybmVkIDNEIEZlYXR1cmVzIGFuZCBVLU5ldH19LAogIEFVVEhPUiA9IHtCaWFzdXR0aSwgUGllcnJlIGFuZCBMZXBldGl0LCBWaW5jZW50IGFuZCBCcntcJ2V9ZGlmLCBNYXRoaWV1IGFuZCBBdWpvbCwgSmVhbi1GcmFue1xjIGN9b2lzIGFuZCBCdWdlYXUsIEF1cntcJ2V9bGllfSwKICBVUkwgPSB7aHR0cHM6Ly9oYWwuc2NpZW5jZS9oYWwtMDIyNjk5MTV9LAogIEJPT0tUSVRMRSA9IHt7SUVFRSBJbnRlcm5hdGlvbmFsIENvbmZlcmVuY2Ugb24gQ29tcHV0ZXIgVmlzaW9uIFdvcmtzaG9wcyAoSUNDVil9fSwKICBBRERSRVNTID0ge1N7XCdlfW91bCwgU291dGggS29yZWF9LAogIFNFUklFUyA9IHtJRUVFIEludGVybmF0aW9uYWwgQ29uZmVyZW5jZSBvbiBDb21wdXRlciBWaXNpb24gV29ya3Nob3BzIChJQ0NWKX0sCiAgWUVBUiA9IHsyMDE5fSwKICBNT05USCA9IE9jdCwKICBET0kgPSB7MTAuMTEwOS9JQ0NWVy4yMDE5LjAwMTIzfSwKICBLRVlXT1JEUyA9IHtwb2ludCBjbG91ZCA7IGNubiA7IDNkIDsgbGlkYXIgOyBzZW1hbnRpYyBzZWdtZW50YXRpb24gOyB1LW5ldH0sCiAgUERGID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTAyMjY5OTE1djIvZmlsZS9MVU5ldC5wZGZ9LAogIEhBTF9JRCA9IHtoYWwtMDIyNjk5MTV9LAogIEhBTF9WRVJTSU9OID0ge3YyfSwKfQo=,1,0,0,1,,2,10.1109/ICCVW.2019.00123,,,,,2019-10-27,GEOVIS,"12,20","Point cloud,Cnn,3d,Lidar,Semantic segmentation,U-net","point cloud,deep learning,segmentation"
605,SUMAC'19: 1st ACM International workshop on Structuring and Understanding of Multimedia heritAge Contents,hal-04315350,"[{""fullName"":""Valérie Gouet-Brunet"",""idHal"":""valerie-gouet-brunet""},{""fullName"":""Margarita Khokhlova"",""idHal"":""""},{""fullName"":""Liming Chen"",""idHal"":""liming-chen""},{""fullName"":""Sander Münster"",""idHal"":""""}]",PROCEEDINGS,2019,,,"<i>MM '19: The 27th ACM International Conference on Multimedia</i>, Association for Computing Machinery, New York, USA, 2019, <a target=""_blank"" href=""https://dx.doi.org/10.1145/3347317"">&#x27E8;10.1145/3347317&#x27E9;</a>",QHByb2NlZWRpbmdze2dvdWV0YnJ1bmV0OmhhbC0wNDMxNTM1MCwKICBUSVRMRSA9IHt7U1VNQUMnMTk6IDFzdCBBQ00gSW50ZXJuYXRpb25hbCB3b3Jrc2hvcCBvbiBTdHJ1Y3R1cmluZyBhbmQgVW5kZXJzdGFuZGluZyBvZiBNdWx0aW1lZGlhIGhlcml0QWdlIENvbnRlbnRzfX0sCiAgQVVUSE9SID0ge0dvdWV0LUJydW5ldCwgVmFse1wnZX1yaWUgYW5kIEtob2tobG92YSwgTWFyZ2FyaXRhIGFuZCBDaGVuLCBMaW1pbmcgYW5kIE17XCJ1fW5zdGVyLCBTYW5kZXJ9LAogIFVSTCA9IHtodHRwczovL2hhbC5zY2llbmNlL2hhbC0wNDMxNTM1MH0sCiAgQk9PS1RJVExFID0ge3tNTSAnMTk6IFRoZSAyN3RoIEFDTSBJbnRlcm5hdGlvbmFsIENvbmZlcmVuY2Ugb24gTXVsdGltZWRpYX19LAogIFBVQkxJU0hFUiA9IHt7QXNzb2NpYXRpb24gZm9yIENvbXB1dGluZyBNYWNoaW5lcnksIE5ldyBZb3JrLCBVU0F9fSwKICBZRUFSID0gezIwMTl9LAogIE1PTlRIID0gT2N0LAogIERPSSA9IHsxMC4xMTQ1LzMzNDczMTd9LAogIEtFWVdPUkRTID0ge01hY2hpbmUgbGVhcm5pbmcgOyBEaWdpdGFsIGh1bWFuaXRpZXMgOyBTaWduYWwgcHJvY2Vzc2luZyA7IE11bHRpbWVkaWEgOyBIdW1hbi1tYWNoaW5lIGludGVyYWN0aW9ufSwKICBIQUxfSUQgPSB7aGFsLTA0MzE1MzUwfSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,,,,1,,2,10.1145/3347317,,,"[""structurAtion et vaLorisation du patrimoinE géoGraphique icOnogRaphIque démAtérialisé""]",,2019-10-18,"ACTE,STRUDEL",58,"Machine learning,Digital humanities,Signal processing,Multimedia,Human-machine interaction","machine learning,digital humanities,signal processing,multimedia,interaction"
606,Multi-modal Localization for Embedded Systems,hal-02338269,"[{""fullName"":""Imane Salhi"",""idHal"":""""},{""fullName"":""Martyna Poreba"",""idHal"":""martyna-poreba""},{""fullName"":""Erwan Piriou"",""idHal"":""""},{""fullName"":""Valérie Gouet-Brunet"",""idHal"":""valerie-gouet-brunet""},{""fullName"":""Maroun Ojail"",""idHal"":""""}]",COUV,2019,,,"<i>Multi-Modal Scene Understanding, M. Ying Yang (eds.), Elsevier, 2019</i>, 2019",QGluY29sbGVjdGlvbntzYWxoaTpoYWwtMDIzMzgyNjksCiAgVElUTEUgPSB7e011bHRpLW1vZGFsIExvY2FsaXphdGlvbiBmb3IgRW1iZWRkZWQgU3lzdGVtc319LAogIEFVVEhPUiA9IHtTYWxoaSwgSW1hbmUgYW5kIFBvcmViYSwgTWFydHluYSBhbmQgUGlyaW91LCBFcndhbiBhbmQgR291ZXQtQnJ1bmV0LCBWYWx7XCdlfXJpZSBhbmQgT2phaWwsIE1hcm91bn0sCiAgVVJMID0ge2h0dHBzOi8vaGFsLnNjaWVuY2UvaGFsLTAyMzM4MjY5fSwKICBCT09LVElUTEUgPSB7e011bHRpLU1vZGFsIFNjZW5lIFVuZGVyc3RhbmRpbmcsIE0uIFlpbmcgWWFuZyAoZWRzLiksIEVsc2V2aWVyLCAyMDE5fX0sCiAgWUVBUiA9IHsyMDE5fSwKICBIQUxfSUQgPSB7aGFsLTAyMzM4MjY5fSwKICBIQUxfVkVSU0lPTiA9IHt2MX0sCn0K,,0,,,,2,,,,,,2019,"ACTE,STRUDEL","119,106,58",,
